sample_id	filename	source_identity	split	caption	caption_source	caption_word_count	event_count	duration_frames_120fps	duration_frames_20fps_est	package	category	take_name	take_actor	take_date	actor_uid	is_mirror	move_soma_uniform_path	shape_path	temporal_events_json	role	used_for	limitations
soma30k_16491	dance_retro_disco_finger_sequence_R_001__A308	230411|dance_retro_disco_finger_sequence_R_001|A308|dance_retro_disco_finger_sequence_R_001__A308	train	character performs a retro dance sequence, pointing to the right, then raising both hands	content_natural_desc_1	14	2	1047	174	Dances	Dancing	dance_retro_disco_finger_sequence_R_001	A308	230411	A308	False	soma_uniform/bvh/230411/dance_retro_disco_finger_sequence_R_001__A308.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":7.65,""description"":""A person smoothly executes a disco dance sequence by shaking their head and hips while extending and lifting their arms in various directions.""},{""start_time"":7.65,""end_time"":8.65,""description"":""A person standing in a t-pose lowers their arms and then stands with their arms hanging by their sides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16492	dance_vouge_give_them_a_run_180_R_001__A320	230413|dance_vogue_give_them_a_run_270_R_001|A320|dance_vouge_give_them_a_run_180_R_001__A320	train	running forward in one place dance move looking to the right side	content_natural_desc_1	12	2	973	162	Dances	Dancing	dance_vogue_give_them_a_run_270_R_001	A320	230413	A320	False	soma_uniform/bvh/230413/dance_vouge_give_them_a_run_180_R_001__A320.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":6.85,""description"":""A person energetically performs a running-in-place dance move at a fast pace while looking towards their right.""},{""start_time"":6.85,""end_time"":8.05,""description"":""A person stops performing a dance step and stands idle, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16493	dance_western_country_lasso_R_fast_002__A308	230411|dance_western_country_lasso_R_fast_002|A308|dance_western_country_lasso_R_fast_002__A308	train	person swiftly performs a western dance, spinning an lasso	content_natural_desc_1	9	2	402	67	Dances	Dancing	dance_western_country_lasso_R_fast_002	A308	230411	A308	False	soma_uniform/bvh/230411/dance_western_country_lasso_R_fast_002__A308.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.3,""description"":""A person performs a quick western-style dance, spinning a lasso overhead.""},{""start_time"":2.3,""end_time"":3.36,""description"":""A person is standing still, slightly swaying their hands.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16494	dance_hiphop_indiana_step_double_R_001__A311	230412|dance_hiphop_indiana_step_double_R_001|A311|dance_hiphop_indiana_step_double_R_001__A311	train	performing a double hop while leaning backwards for a hip hop dance	content_natural_desc_1	12	2	985	164	Dances	Dancing	dance_hiphop_indiana_step_double_R_001	A311	230412	A311	False	soma_uniform/bvh/230412/dance_hiphop_indiana_step_double_R_001__A311.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.45,""description"":""A person is standing idle with their arms resting by their sides.""},{""start_time"":2.45,""end_time"":7.9,""description"":""A person performs a hip hop-style dance move by taking alternate steps diagonally and expanding their arms.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16495	faint_side_R_001__A473	231010|faint_side_R_001|A473|faint_side_R_001__A473	train	character faints and falls on the side	content_natural_desc_1	7	2	752	125	Locomotion	Stunts	faint_side_R_001	A473	231010	A473	False	soma_uniform/bvh/231010/faint_side_R_001__A473.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.2,""description"":""A person faints and collapses, landing on their right side.""},{""start_time"":3.2,""end_time"":6.26,""description"":""A person is lying still on the ground on their right side.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16497	sit_cross_legged_stop_002__A248	230306|sit_cross_legged_stop_R_002|A248|sit_cross_legged_stop_002__A248	train	from a sitting position with crossed legs, stand up with the right foot first	content_natural_desc_1	14	2	516	86	Locomotion	Basic Locomotion Neutral	sit_cross_legged_stop_R_002	A248	230306	A248	False	soma_uniform/bvh/230306/sit_cross_legged_stop_002__A248.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.2,""description"":""A person sitting cross-legged on the ground stands upright.""},{""start_time"":3.2,""end_time"":4.2,""description"":""A person is standing and swaying their arms.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16498	sit_on_heels_stop_R_002__A246	230306|sit_on_heels_stop_R_002|A246|sit_on_heels_stop_R_002__A246	train	person gets up from sitting on their heels	content_natural_desc_1	8	2	358	59	Locomotion	Basic Locomotion Neutral	sit_on_heels_stop_R_002	A246	230306	A246	False	soma_uniform/bvh/230306/sit_on_heels_stop_R_002__A246.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.95,""description"":""A person sitting on their heels starts to get up from the ground.""},{""start_time"":0.95,""end_time"":2.9,""description"":""A person calmly gets up and stands in an upright position.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16499	confusion_R_003__A235	230302|confusion_R_003|A235|confusion_R_003__A235	train	someone looks around in a confused manner while scratching the back of their head	content_natural_desc_1	14	2	868	144	Communication	Gestures	confusion_R_003	A235	230302	A235	False	soma_uniform/bvh/230302/confusion_R_003__A235.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.3,""end_time"":4.6,""description"":""A person raises their right hand behind their neck.""},{""start_time"":4.6,""end_time"":7.15,""description"":""A person standing with their right hand behind their neck lowers their hand and faces forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16501	boss_dust_brushing_R_002__A098	230103|boss_dust_brushing_R_002|A098|boss_dust_brushing_R_002__A098	train	a confident person brushes dust off from the left shoulder with the back of their right hand	content_natural_desc_1	17	2	309	51	Communication	Gestures	boss_dust_brushing_R_002	A098	230103	A098	False	soma_uniform/bvh/230103/boss_dust_brushing_R_002__A098.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.2,""description"":""A person standing idle brushes off the dust on their left shoulder with their right hand.""},{""start_time"":1.2,""end_time"":2.5,""description"":""A person standing while leaning to the right lowers their right hand, straightens, and then stands idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16503	jog_ff_start_270_003__A181	230210|jog_ff_start_270_R_003|A181|jog_ff_start_270_003__A181	train	a jog starts with the right foot, moving slightly to the right	content_natural_desc_1	12	2	697	116	Locomotion	Basic Locomotion Neutral	jog_ff_start_270_R_003	A181	230210	A181	False	soma_uniform/bvh/230210/jog_ff_start_270_003__A181.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.6,""description"":""A person standing upright swiftly starts to jog sideways to their right.""},{""start_time"":2.6,""end_time"":5.75,""description"":""A person in a jogging stance jogs swiftly jogs sideways to their right at a normal pace with long strides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16504	don_t_know_no_hands_001__A270	230314|don_t_know_no_hands_001|A270|don_t_know_no_hands_001__A270	train	character expresses ignorance by shrugging without using their hands	content_natural_desc_1	9	2	317	52	Communication	Communication	don_t_know_no_hands_001	A270	230314	A270	False	soma_uniform/bvh/230314/don_t_know_no_hands_001__A270.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.15,""end_time"":0.9,""description"":""A person standing straight quickly shrugs their shoulders.""},{""start_time"":0.9,""end_time"":2.55,""description"":""A person in upright posture is standing idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16506	mohak_turn_360_001__A120	230118|on_all_fours_turn_360_R_001|A120|mohak_turn_360_001__A120	train	turn around 180 degrees on your hands and knees	content_natural_desc_1	9	2	818	136	Locomotion	Advanced Locomotion	on_all_fours_turn_360_R_001	A120	230118	A120	False	soma_uniform/bvh/230118/mohak_turn_360_001__A120.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.733333,""description"":""A person is turning to the right in a quadruped position.""},{""start_time"":5.733333,""end_time"":6.833333,""description"":""A person holds an idle quadruped stance.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16507	sit_on_heels_start_003__A063	221116|sit_on_heels_start_R_003|A063|sit_on_heels_start_003__A063	train	transition from standing to kneeling	content_natural_desc_1	5	2	314	52	Locomotion	Basic Locomotion Neutral	sit_on_heels_start_R_003	A063	221116	A063	False	soma_uniform/bvh/221116/sit_on_heels_start_003__A063.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.8,""description"":""The person bent forward and starts kneeling.""},{""start_time"":1.8,""end_time"":2.55,""description"":""The person sits on the heels facing right diagonal direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16508	walk_arc_cw_stop_003__A096	230102|walk_arc_cw_stop_R_003|A096|walk_arc_cw_stop_003__A096	train	cease to walk in a clockwise arc	content_natural_desc_1	7	2	400	66	Locomotion	Basic Locomotion Neutral	walk_arc_cw_stop_R_003	A096	230102	A096	False	soma_uniform/bvh/230102/walk_arc_cw_stop_003__A096.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.25,""description"":""A person is walking to the right in an arc at a moderate pace.""},{""start_time"":2.25,""end_time"":3.15,""description"":""A person comes to a halt from walking forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16510	jog_ff_stop_180_R_002__A263	230310|jog_ff_stop_180_R_002|A263|jog_ff_stop_180_R_002__A263	train	person coming to a stop after jogging forward	content_natural_desc_1	8	2	414	69	Locomotion	Baseline	jog_ff_stop_180_R_002	A263	230310	A263	False	soma_uniform/bvh/230310/jog_ff_stop_180_R_002__A263.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.25,""description"":""A person jogs forward in a straight line at a steady pace.""},{""start_time"":2.25,""end_time"":3.25,""description"":""A person stops jogging and stands in place, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16512	turn_walk_270_R_003__A257	230308|turn_walk_270_R_003|A257|turn_walk_270_R_003__A257	train	someone walks forward after making a 90-degree turn to their right	content_natural_desc_1	12	2	745	124	Locomotion	Basic Locomotion Neutral	turn_walk_270_R_003	A257	230308	A257	False	soma_uniform/bvh/230308/turn_walk_270_R_003__A257.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.6,""description"":""The person diagonally turns to their right and is about to start walking.""},{""start_time"":1.6,""end_time"":6.15,""description"":""The person is walking forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16515	turn_start_walk_0090_003__A025	220714|turn_walk_090_L_003|A025|turn_start_walk_0090_003__A025	train	a turn to the left and start a walk with the left foot	content_natural_desc_1	13	2	656	109	Locomotion	Basic Locomotion Neutral	turn_walk_090_L_003	A025	220714	A025	False	soma_uniform/bvh/220714/turn_start_walk_0090_003__A025.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.6,""description"":""A person turns to their left and starts walking.""},{""start_time"":1.6,""end_time"":4.9,""description"":""A person casually takes five steps forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_16517	walk_arc_cw_stop_R_002__A237	230302|walk_arc_cw_stop_R_002|A237|walk_arc_cw_stop_R_002__A237	train	cease to walk in a clockwise arc	content_natural_desc_1	7	2	1068	178	Locomotion	Basic Locomotion Neutral	walk_arc_cw_stop_R_002	A237	230302	A237	False	soma_uniform/bvh/230302/walk_arc_cw_stop_R_002__A237.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.85,""description"":""A person begins walking in a clockwise direction in an arc.""},{""start_time"":5.85,""end_time"":8.8,""description"":""A person is standing still diagonally to the right with their right arm swinging back and forth.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
